,Unique_ID,Similarity_Score),,,,
2313,2313,[[0.6679089]],,,,
2314,2314,[[0.3321013]],,,,
2315,2315,[[0.42529923]],,,,
2316,2316,[[0.33024228]],,,,
2317,2317,[[0.48196456]],,,,
2318,2318,[[0.14703007]],,,,
2319,2319,[[0.20650136]],,,,
2320,2320,[[0.27256787]],,,,
2321,2321,[[0.15861565]],,,,
2322,2322,[[0.3147255]],,,,
2323,2323,[[0.30404195]],,,,
2324,2324,[[0.32106528]],,,,
2325,2325,[[0.5480291]],,,,
2326,2326,[[0.27752644]],,,,
2327,2327,[[0.29608175]],,,,
2328,2328,[[0.10765356]],,,,
2329,2329,[[0.18577898]],,,,
2330,2330,[[0.31863675]],,,,
2331,2331,[[0.65299016]],,,,
2332,2332,[[0.15743276]],,,,
2333,2333,[[0.3102888]],,,,
2334,2334,[[0.37655032]],,,,
2335,2335,[[0.18625903]],,,,
2336,2336,[[0.2980431]],,,,
2337,2337,[[0.12658152]],,,,
2338,2338,[[0.33811605]],,,,
2339,2339,[[0.2804929]],,,,
2340,2340,[[0.18143529]],,,,
2341,2341,[[0.07998183]],,,,
2342,2342,[[0.26287672]],,,,
2343,2343,[[0.5197898]],,,,
2344,2344,[[0.2265518]],,,,
2345,2345,[[0.40130845]],,,,
2346,2346,[[0.32177028]],,,,
2347,2347,[[0.3029835]],,,,
2348,2348,[[0.5813167]],,,,
2349,2349,[[0.2779116]],,,,
2350,2350,[[0.20313157]],,,,
2351,2351,[[0.575259]],,,,
2352,2352,[[0.2266178]],,,,
2353,2353,[[0.32154208]],,,,
2354,2354,[[0.24750385]],,,,
2355,2355,[[0.21658641]],,,,
2356,2356,[[0.48046592]],,,,
2357,2357,[[0.27844504]],,,,
2358,2358,[[0.19845012]],,,,
2359,2359,[[0.2404165]],,,,
2360,2360,[[0.36290222]],,,,
2361,2361,[[0.07074484]],,,,
2362,2362,[[0.21081479]],,,,
2363,2363,[[0.335311]],,,,
2364,2364,[[0.4159122]],,,,
2365,2365,[[0.3472984]],,,,
2366,2366,[[0.39098084]],,,,
2367,2367,[[0.3942222]],,,,
2368,2368,[[0.29936188]],,,,
2369,2369,[[0.12369877]],,,,
2370,2370,[[0.33357465]],,,,
2371,2371,[[0.32233244]],,,,
2372,2372,[[0.2797804]],,,,
2373,2373,[[0.33451927]],,,,
2374,2374,[[0.21299857]],,,,
2375,2375,[[0.2656873]],,,,
2376,2376,[[0.26704463]],,,,
2377,2377,[[0.5029043]],,,,
2378,2378,[[0.22573641]],,,,
2379,2379,[[0.09403142]],,,,
2380,2380,[[0.27970827]],,,,
2381,2381,[[0.34474373]],,,,
2382,2382,[[0.28030765]],,,,
2383,2383,[[0.28210834]],,,,
2384,2384,[[0.2645958]],,,,
2385,2385,[[0.22539812]],,,,
2386,2386,[[0.12958035]],,,,
2387,2387,[[0.21125552]],,,,
2388,2388,[[0.2128898]],,,,
2389,2389,[[0.307922]],,,,
2390,2390,[[0.3463213]],,,,
2391,2391,[[0.48394606]],,,,
2392,2392,[[0.35866386]],,,,
2393,2393,[[0.20811966]],,,,
2394,2394,[[0.46471822]],,,,
2395,2395,[[0.31851652]],,,,
2396,2396,[[0.34191465]],,,,
2397,2397,[[0.26271114]],,,,
2398,2398,[[0.35543397]],,,,
2399,2399,[[0.23372288]],,,,
2400,2400,[[0.2981422]],,,,
2401,2401,[[0.09795003]],,,,
2402,2402,[[0.27958912]],,,,
2403,2403,[[0.11664623]],,,,
2404,2404,[[0.32303518]],,,,
2405,2405,[[0.15655017]],,,,
2406,2406,[[0.24092251]],,,,
2407,2407,[[0.09422607]],,,,
2408,2408,[[0.23941708]],,,,
2409,2409,[[0.509759]],,,,
2410,2410,[[0.4802958]],,,,
2411,2411,[[0.35410845]],,,,
2412,2412,[[0.25281757]],,,,
2413,2413,[[0.2900444]],,,,
2414,2414,[[0.4182377]],,,,
2415,2415,[[0.3402629]],,,,
2416,2416,[[0.22086263]],,,,
2417,2417,[[0.27915]],,,,
2418,2418,[[0.102432]],,,,
2419,2419,[[0.43795973]],,,,
2420,2420,[[0.27360407]],,,,
2421,2421,[[0.25524336]],,,,
2422,2422,[[0.20684074]],,,,
2423,2423,[[0.2222445]],,,,
2424,2424,[[0.383834]],,,,
2425,2425,[[0.29248708]],,,,
2426,2426,[[0.19790222]],,,,
2427,2427,[[0.19284643]],,,,
2428,2428,[[0.31898633]],,,,
2429,2429,[[0.22161515]],,,,
2430,2430,[[0.20861843]],,,,
2431,2431,[[0.18867919]],,,,
2432,2432,[[0.2766212]],,,,
2433,2433,[[0.21704789]],,,,
2434,2434,[[0.44713384]],,,,
2435,2435,[[0.22654739]],,,,
2436,2436,[[0.06393823]],,,,
2437,2437,[[0.12148975]],,,,
2438,2438,[[0.24113157]],,,,
2439,2439,[[0.47884417]],,,,
2440,2440,[[0.25051004]],,,,
2441,2441,[[0.28234804]],,,,
2442,2442,[[0.53721553]],,,,
2443,2443,[[0.3195477]],,,,
2444,2444,[[0.3858735]],,,,
2445,2445,[[0.14564902]],,,,
2446,2446,[[0.2356586]],,,,
2447,2447,[[0.31316993]],,,,
2448,2448,[[0.3148668]],,,,
2449,2449,[[0.28755778]],,,,
2450,2450,[[0.42577827]],,,,
2451,2451,[[0.21778116]],,,,
2452,2452,[[0.1301778]],,,,
2453,2453,[[0.51200455]],,,,
2454,2454,[[0.3334226]],,,,
2455,2455,[[0.09400927]],,,,
2456,2456,[[0.32555163]],,,,
2457,2457,[[0.44292018]],,,,
2458,2458,[[0.05215624]],,,,
2459,2459,[[0.22698414]],,,,
2460,2460,[[0.40094376]],,,,
2461,2461,[[0.13661139]],,,,
2462,2462,[[0.3743662]],,,,
2463,2463,[[0.4007058]],,,,
2464,2464,[[0.29494715]],,,,
2465,2465,[[0.39930755]],,,,
2466,2466,[[0.46484384]],,,,
2467,2467,[[0.19620262]],,,,
2468,2468,[[0.4100597]],,,,
2469,2469,[[0.24141604]],,,,
2470,2470,[[0.3322685]],,,,
2471,2471,[[0.09893414]],,,,
2472,2472,[[0.22732106]],,,,
2473,2473,[[0.3739487]],,,,
2474,2474,[[0.29354072]],,,,
2475,2475,[[0.2779125]],,,,
2476,2476,[[0.49507827]],,,,
2477,2477,[[0.16760147]],,,,
2478,2478,[[0.43559968]],,,,
2479,2479,[[0.25957558]],,,,
2480,2480,[[0.2698872]],,,,
2481,2481,[[0.237277]],,,,
2482,2482,[[0.3088373]],,,,
2483,2483,[[0.16045186]],,,,
2484,2484,[[0.22038071]],,,,
2485,2485,[[0.1332433]],,,,
2486,2486,[[0.3116168]],,,,
2487,2487,[[0.47690317]],,,,
2488,2488,[[0.42600045]],,,,
2489,2489,[[0.2911533]],,,,
2490,2490,[[0.35506427]],,,,
2491,2491,[[0.20542598]],,,,
2492,2492,[[0.17106517]],,,,
2493,2493,[[0.24875179]],,,,
2494,2494,[[0.34068918]],,,,
2495,2495,[[0.28129014]],,,,
2496,2496,[[0.34677678]],,,,
2497,2497,[[0.31266746]],,,,
2498,2498,[[0.26369405]],,,,
2499,2499,[[0.04657837]],,,,
2500,2500,[[0.24665712]],,,,
2501,2501,[[0.09559777]],,,,
2502,2502,[[0.20599863]],,,,
2503,2503,[[0.2860176]],,,,
2504,2504,[[0.32711744]],,,,
2505,2505,[[0.23301083]],,,,
2506,2506,[[0.12820442]],,,,
2507,2507,[[0.35370296]],,,,
2508,2508,[[0.22398181]],,,,
2509,2509,[[0.27131265]],,,,
2510,2510,[[0.2278909]],,,,
2511,2511,[[0.11056563]],,,,
2512,2512,[[0.26024434]],,,,
2513,2513,[[0.21025504]],,,,
2514,2514,[[0.27153885]],,,,
2515,2515,[[0.3743726]],,,,
2516,2516,[[0.3078998]],,,,
2517,2517,[[0.1935839]],,,,
2518,2518,[[0.37479222]],,,,
2519,2519,[[0.29863036]],,,,
2520,2520,[[0.3121162]],,,,
2521,2521,[[0.3651914]],,,,
2522,2522,[[0.21676363]],,,,
2523,2523,[[0.19825596]],,,,
2524,2524,[[0.22784778]],,,,
2525,2525,[[0.24676287]],,,,
2526,2526,[[0.23338613]],,,,
2527,2527,[[0.04282583]],,,,
2528,2528,[[0.11560999]],,,,
2529,2529,[[0.15726785]],,,,
2530,2530,[[0.31009728]],,,,
2531,2531,[[0.16771844]],,,,
2532,2532,[[0.26796353]],,,,
2533,2533,[[0.31292632]],,,,
2534,2534,[[0.20992017]],,,,
2535,2535,[[0.28764832]],,,,
2536,2536,[[0.16786993]],,,,
2537,2537,[[0.39627707]],,,,
2538,2538,[[0.22001085]],,,,
2539,2539,[[0.34389573]],,,,
2540,2540,[[0.02198431]],,,,
2541,2541,[[0.41719675]],,,,
2542,2542,[[0.27038532]],,,,
2543,2543,[[0.12968084]],,,,
2544,2544,[[0.52482647]],,,,
2545,2545,[[0.27032024]],,,,
2546,2546,[[0.6092304]],,,,
2547,2547,[[0.49723107]],,,,
2548,2548,[[0.20796219]],,,,
2549,2549,[[0.35627782]],,,,
2550,2550,[[0.21451393]],,,,
2551,2551,[[0.21915095]],,,,
2552,2552,[[0.2885111]],,,,
2553,2553,[[0.37747055]],,,,
2554,2554,[[0.31418908]],,,,
2555,2555,[[0.3150509]],,,,
2556,2556,[[0.3593105]],,,,
2557,2557,[[0.35073084]],,,,
2558,2558,[[0.29614398]],,,,
2559,2559,[[0.5172275]],,,,
2560,2560,[[0.25245374]],,,,
2561,2561,[[0.1598942]],,,,
2562,2562,[[0.1728874]],,,,
2563,2563,[[0.15619713]],,,,
2564,2564,[[0.2041887]],,,,
2565,2565,[[0.15319167]],,,,
2566,2566,[[0.3756377]],,,,
2567,2567,[[0.28596783]],,,,
2568,2568,[[0.23712668]],,,,
2569,2569,[[0.28429538]],,,,
2570,2570,[[0.20474331]],,,,
2571,2571,[[0.0793695]],,,,
2572,2572,[[0.19800606]],,,,
2573,2573,[[0.22225076]],,,,
2574,2574,[[0.26580316]],,,,
2575,2575,[[0.3849226]],,,,
2576,2576,[[0.23060963]],,,,
2577,2577,[[0.43380934]],,,,
2578,2578,[[0.12955827]],,,,
2579,2579,[[0.11579672]],,,,
2580,2580,[[0.32454506]],,,,
2581,2581,[[0.09764533]],,,,
2582,2582,[[0.05699261]],,,,
2583,2583,[[0.26975214]],,,,
2584,2584,[[0.13272418]],,,,
2585,2585,[[0.1450941]],,,,
2586,2586,[[0.3446815]],,,,
2587,2587,[[0.20403549]],,,,
2588,2588,[[0.27218902]],,,,
2589,2589,[[0.37565255]],,,,
2590,2590,[[0.21829268]],,,,
2591,2591,[[0.18582052]],,,,
2592,2592,[[0.34868282]],,,,
2593,2593,[[0.34678918]],,,,
2594,2594,[[0.37257323]],,,,
2595,2595,[[0.39335877]],,,,
2596,2596,[[0.1312697]],,,,
2597,2597,[[0.4110669]],,,,
2598,2598,[[0.08168527]],,,,
2599,2599,[[0.2070292]],,,,
2600,2600,[[0.3250038]],,,,
2601,2601,[[0.18985157]],,,,
2602,2602,[[0.3341105]],,,,
2603,2603,[[0.3093387]],,,,
2604,2604,[[0.2934059]],,,,
2605,2605,[[0.42206943]],,,,
2606,2606,[[0.2170696]],,,,
2607,2607,[[0.30330646]],,,,
2608,2608,[[0.1018942]],,,,
2609,2609,[[0.24893361]],,,,
2610,2610,[[0.15643309]],,,,
2611,2611,[[0.2956687]],,,,
2612,2612,[[0.35646433]],,,,
2613,2613,[[0.42178947]],,,,
2614,2614,[[0.0795093]],,,,
2615,2615,[[0.16308957]],,,,
2616,2616,[[0.43022206]],,,,
2617,2617,[[0.32414335]],,,,
2618,2618,[[0.08570368]],,,,
2619,2619,[[0.14298618]],,,,
2620,2620,[[0.19402808]],,,,
2621,2621,[[0.37037605]],,,,
2622,2622,[[0.07960791]],,,,
2623,2623,[[0.19518358]],,,,
2624,2624,[[0.173643]],,,,
2625,2625,[[0.15093938]],,,,
2626,2626,[[0.06163786]],,,,
2627,2627,[[0.15970373]],,,,
2628,2628,[[0.20609684]],,,,
2629,2629,[[0.0510182]],,,,
2630,2630,[[0.25662494]],,,,
2631,2631,[[0.2245171]],,,,
2632,2632,[[0.16312563]],,,,
2633,2633,[[0.19653724]],,,,
2634,2634,[[0.2643786]],,,,
2635,2635,[[0.22901581]],,,,
2636,2636,[[0.39250237]],,,,
2637,2637,[[0.09031717]],,,,
2638,2638,[[0.40206462]],,,,
2639,2639,[[0.18974477]],,,,
2640,2640,[[0.19733366]],,,,
2641,2641,[[0.22173399]],,,,
2642,2642,[[0.30305982]],,,,
2643,2643,[[0.24051553]],,,,
2644,2644,[[0.3397299]],,,,
2645,2645,[[0.39262658]],,,,
2646,2646,[[0.15311462]],,,,
2647,2647,[[0.32418013]],,,,
2648,2648,[[0.18499696]],,,,
2649,2649,[[0.18264851]],,,,
2650,2650,[[0.2960851]],,,,
2651,2651,[[0.5214865]],,,,
2652,2652,[[0.08692336]],,,,
2653,2653,[[0.4219581]],,,,
2654,2654,[[0.1680998]],,,,
2655,2655,[[0.07327714]],,,,
2656,2656,[[0.605451]],,,,
2657,2657,[[0.47039035]],,,,
2658,2658,[[0.20249864]],,,,
2659,2659,[[0.22867575]],,,,
2660,2660,[[0.25562274]],,,,
2661,2661,[[0.18984064]],,,,
2662,2662,[[0.16290551]],,,,
2663,2663,[[0.14271414]],,,,
2664,2664,[[0.46869725]],,,,
2665,2665,[[0.37842086]],,,,
2666,2666,[[0.21033184]],,,,
2667,2667,[[0.39100933]],,,,
2668,2668,[[0.24603428]],,,,
2669,2669,[[0.05267613]],,,,
2670,2670,[[0.5079737]],,,,
2671,2671,[[0.16757627]],,,,
2672,2672,[[0.3147476]],,,,
2673,2673,[[0.43071413]],,,,
2674,2674,[[0.35786712]],,,,
2675,2675,[[0.33018184]],,,,
2676,2676,[[0.3605541]],,,,
2677,2677,[[0.25304818]],,,,
2678,2678,[[0.5962844]],,,,
2679,2679,[[0.30540276]],,,,
2680,2680,[[0.32209212]],,,,
2681,2681,[[0.21103144]],,,,
2682,2682,[[0.23098263]],,,,
2683,2683,[[0.19311395]],,,,
2684,2684,[[0.370231]],,,,
2685,2685,[[0.2765086]],,,,
2686,2686,[[0.30634058]],,,,
2687,2687,[[0.3033267]],,,,
2688,2688,[[0.2866749]],,,,
2689,2689,[[0.22510819]],,,,
2690,2690,[[0.29835135]],,,,
2691,2691,[[0.26419953]],,,,
2692,2692,[[0.16293228]],,,,
2693,2693,[[0.37766105]],,,,
2694,2694,[[0.10731615]],,,,
2695,2695,[[0.2530589]],,,,
2696,2696,[[0.27025178]],,,,
2697,2697,[[0.28042683]],,,,
2698,2698,[[0.4999842]],,,,
2699,2699,[[0.29573888]],,,,
2700,2700,[[0.23912624]],,,,
2701,2701,[[0.46098134]],,,,
2702,2702,[[0.3775227]],,,,
2703,2703,[[0.3976834]],,,,
2704,2704,[[0.3119429]],,,,
2705,2705,[[0.11799115]],,,,
2706,2706,[[0.35648882]],,,,
2707,2707,[[0.2151132]],,,,
2708,2708,[[0.44389638]],,,,
2709,2709,[[0.01229736]],,,,
2710,2710,[[0.2717857]],,,,
2711,2711,[[0.25311512]],,,,
2712,2712,[[0.57150894]],,,,
2713,2713,[[0.30398878]],,,,
2714,2714,[[0.39074725]],,,,
2715,2715,[[0.35343224]],,,,
2716,2716,[[0.22399709]],,,,
2717,2717,[[0.1672299]],,,,
2718,2718,[[0.07370913]],,,,
2719,2719,[[0.0971411]],,,,
2720,2720,[[0.27846253]],,,,
2721,2721,[[0.15033749]],,,,
2722,2722,[[0.22417507]],,,,
2723,2723,[[0.3636201]],,,,
2724,2724,[[0.1203365]],,,,
2725,2725,[[0.09631652]],,,,
2726,2726,[[0.15306742]],,,,
2727,2727,[[0.15820867]],,,,
2728,2728,[[0.24968898]],,,,
2729,2729,[[0.3744587]],,,,
2730,2730,[[0.34598142]],,,,
2731,2731,[[0.5969297]],,,,
2732,2732,[[0.37390378]],,,,
2733,2733,[[0.20151779]],,,,
2734,2734,[[0.38655448]],,,,
2735,2735,[[0.24585271]],,,,
2736,2736,[[0.4972984]],,,,
2737,2737,[[0.29960388]],,,,
2738,2738,[[0.446036]],,,,
2739,2739,[[0.08673374]],,,,
2740,2740,[[0.38282132]],,,,
2741,2741,[[0.0266651]],,,,
2742,2742,[[0.4058227]],,,,
2743,2743,[[0.34951186]],,,,
2744,2744,[[0.29878306]],,,,
2745,2745,[[0.15405618]],,,,
2746,2746,[[0.35419446]],,,,
2747,2747,[[0.20796606]],,,,
2748,2748,[[0.0975407]],,,,
2749,2749,[[0.14568862]],,,,
2750,2750,[[0.39331096]],,,,
2751,2751,[[0.46365833]],,,,
2752,2752,[[0.35116145]],,,,
2753,2753,[[0.11325123]],,,,
2754,2754,[[0.18570867]],,,,
2755,2755,[[0.15788284]],,,,
2756,2756,[[0.32648945]],,,,
2757,2757,[[0.38824788]],,,,
2758,2758,[[0.47524944]],,,,
2759,2759,[[0.32905307]],,,,
2760,2760,[[0.14506505]],,,,
2761,2761,[[0.2422223]],,,,
2762,2762,[[0.19297108]],,,,
2763,2763,[[0.3842492]],,,,
2764,2764,[[0.20106295]],,,,
2765,2765,[[0.36415887]],,,,
2766,2766,[[0.42045587]],,,,
2767,2767,[[0.27577788]],,,,
2768,2768,[[0.2649405]],,,,
2769,2769,[[0.31620342]],,,,
2770,2770,[[0.38204563]],,,,
2771,2771,[[0.3182828]],,,,
2772,2772,[[0.4325273]],,,,
2773,2773,[[0.23793522]],,,,
2774,2774,[[0.37877697]],,,,
2775,2775,[[0.39445996]],,,,
2776,2776,[[0.26345146]],,,,
2777,2777,[[0.30430266]],,,,
2778,2778,[[0.16112342]],,,,
2779,2779,[[0.25750038]],,,,
2780,2780,[[0.23121747]],,,,
2781,2781,[[0.12297486]],,,,
2782,2782,[[0.34564525]],,,,
2783,2783,[[0.44477546]],,,,
2784,2784,[[0.29979324]],,,,
2785,2785,[[0.36834723]],,,,
2786,2786,[[0.7199271]],,,,
2787,2787,[[0.188095]],,,,
2788,2788,[[0.43791732]],,,,
2789,2789,[[0.06268213]],,,,
2790,2790,[[0.37173134]],,,,
2791,2791,[[0.26218733]],,,,
2792,2792,[[0.1852977]],,,,
2793,2793,[[0.2509798]],,,,
2794,2794,[[0.34244144]],,,,
2795,2795,[[0.38441724]],,,,
2796,2796,[[0.15858683]],,,,
2797,2797,[[0.14188027]],,,,
2798,2798,[[0.4861136]],,,,
2799,2799,[[0.3859623]],,,,
2800,2800,[[0.33849698]],,,,
2801,2801,[[0.27661255]],,,,
2802,2802,[[0.2006694]],,,,
2803,2803,[[0.46599293]],,,,
2804,2804,[[0.44955266]],,,,
2805,2805,[[0.14123991]],,,,
2806,2806,[[0.53347015]],,,,
2807,2807,[[0.16872558]],,,,
2808,2808,[[0.18077403]],,,,
2809,2809,[[0.33876872]],,,,
2810,2810,[[0.100301]],,,,
2811,2811,[[0.12689672]],,,,
2812,2812,[[0.16585256]],,,,
2813,2813,[[0.16565381]],,,,
2814,2814,[[0.21035361]],,,,
2815,2815,[[0.15947025]],,,,
2816,2816,[[0.32847762]],,,,
2817,2817,[[0.05913594]],,,,
2818,2818,[[0.3068596]],,,,
2819,2819,[[0.25681248]],,,,
2820,2820,[[0.38268265]],,,,
2821,2821,[[0.39171052]],,,,
2822,2822,[[0.02818483]],,,,
2823,2823,[[0.47941068]],,,,
2824,2824,[[0.04160001]],,,,
2825,2825,[[0.5396597]],,,,
2826,2826,[[0.45715874]],,,,
2827,2827,[[0.08043975]],,,,
2828,2828,[[0.14879784]],,,,
2829,2829,[[0.27732927]],,,,
2830,2830,[[0.4014341]],,,,
2831,2831,[[0.14020252]],,,,
2832,2832,[[0.1586287]],,,,
2833,2833,[[0.08036192]],,,,
2834,2834,[[0.34125268]],,,,
2835,2835,[[0.21436584]],,,,
2836,2836,[[0.01941109]],,,,
2837,2837,[[0.16303252]],,,,
2838,2838,[[0.42683724]],,,,
2839,2839,[[0.35947552]],,,,
2840,2840,[[0.43503892]],,,,
2841,2841,[[0.47040465]],,,,
2842,2842,[[0.2852165]],,,,
2843,2843,[[0.47373194]],,,,
2844,2844,[[0.46500844]],,,,
2845,2845,[[0.20814788]],,,,
2846,2846,[[0.02616463]],,,,
2847,2847,[[0.12360576]],,,,
2848,2848,[[0.20723829]],,,,
2849,2849,[[0.16621262]],,,,
2850,2850,[[0.31307343]],,,,
2851,2851,[[0.2824265]],,,,
2852,2852,[[0.24181205]],,,,
2853,2853,[[0.16756546]],,,,
2854,2854,[[0.39059424]],,,,
2855,2855,[[0.16306818]],,,,
2856,2856,[[0.17189614]],,,,
2857,2857,[[0.2606782]],,,,
2858,2858,[[0.18396078]],,,,
2859,2859,[[0.305668]],,,,
2860,2860,[[0.2310744]],,,,
2861,2861,[[0.20598832]],,,,
2862,2862,[[0.12724009]],,,,
2863,2863,[[0.13890773]],,,,
2864,2864,[[0.33064187]],,,,
2865,2865,[[0.21411088]],,,,
2866,2866,[[0.30506787]],,,,
2867,2867,[[0.20915022]],,,,
2868,2868,[[0.5264623]],,,,
2869,2869,[[0.30707222]],,,,
2870,2870,[[0.2989905]],,,,
2871,2871,[[0.50264823]],,,,
2872,2872,[[0.5028691]],,,,
2873,2873,[[0.3363167]],,,,
2874,2874,[[0.33256906]],,,,
2875,2875,[[0.34289205]],,,,
2876,2876,[[0.2934605]],,,,
2877,2877,[[0.10256208]],,,,
2878,2878,[[0.17471302]],,,,
2879,2879,[[0.27333462]],,,,
2880,2880,[[0.07758868]],,,,
2881,2881,[[0.1524837]],,,,
2882,2882,[[0.2431266]],,,,
2883,2883,[[0.10887732]],,,,
2884,2884,[[0.31705198]],,,,
2885,2885,[[0.17915648]],,,,
2886,2886,[[0.19049019]],,,,
2887,2887,[[0.3887018]],,,,
2888,2888,[[0.606546]],,,,
2889,2889,[[0.28352588]],,,,
2890,2890,[[0.43446976]],,,,
2891,2891,[[0.30445567]],,,,
2892,2892,[[0.23455079]],,,,
2893,2893,[[0.12014481]],,,,
2894,2894,[[0.41571444]],,,,
2895,2895,[[0.23805772]],,,,
2896,2896,[[0.23337667]],,,,
2897,2897,[[0.5703881]],,,,
2898,2898,[[0.35994127]],,,,
2899,2899,[[0.28030056]],,,,
2900,2900,[[0.08830393]],,,,
2901,2901,[[0.20433061]],,,,
2902,2902,[[0.25880924]],,,,
2903,2903,[[0.3493962]],,,,
2904,2904,[[0.36136597]],,,,
2905,2905,[[0.19758418]],,,,
2906,2906,[[0.17090742]],,,,
2907,2907,[[0.34909406]],,,,
2908,2908,[[0.15019259]],,,,
2909,2909,[[0.1411479]],,,,
2910,2910,[[0.3367544]],,,,
2911,2911,[[0.28333896]],,,,
2912,2912,[[0.37759775]],,,,
2913,2913,[[0.42420214]],,,,
2914,2914,[[0.29848903]],,,,
2915,2915,[[0.37606597]],,,,
2916,2916,[[0.2236903]],,,,
2917,2917,[[0.18617147]],,,,
2918,2918,[[0.3132164]],,,,
2919,2919,[[0.26550862]],,,,
2920,2920,[[0.18833236]],,,,
2921,2921,[[0.13312845]],,,,
2922,2922,[[0.4075684]],,,,
2923,2923,[[0.2839644]],,,,
2924,2924,[[0.28692448]],,,,
2925,2925,[[0.24723347]],,,,
2926,2926,[[0.3542551]],,,,
2927,2927,[[0.17394246]],,,,
2928,2928,[[0.2373268]],,,,
2929,2929,[[0.3000973]],,,,
2930,2930,[[0.2570201]],,,,
2931,2931,[[0.39077967]],,,,
2932,2932,[[0.34382698]],,,,
2933,2933,[[0.3484105]],,,,
2934,2934,[[0.39504415]],,,,
2935,2935,[[0.50795746]],,,,
2936,2936,[[0.19214238]],,,,
2937,2937,[[0.33448148]],,,,
2938,2938,[[0.20143339]],,,,
2939,2939,[[0.11869315]],,,,
2940,2940,[[0.505682]],,,,
2941,2941,[[0.41068584]],,,,
2942,2942,[[0.18038952]],,,,
2943,2943,[[0.33189344]],,,,
2944,2944,[[0.24683908]],,,,
2945,2945,[[0.15536001]],,,,
2946,2946,[[0.5818577]],,,,
2947,2947,[[0.18301466]],,,,
2948,2948,[[0.34628478]],,,,
2949,2949,[[0.22501768]],,,,
2950,2950,[[0.14417861]],,,,
2951,2951,[[0.33702412]],,,,
2952,2952,[[0.20714283]],,,,
2953,2953,[[0.28201228]],,,,
2954,2954,[[0.25506997]],,,,
2955,2955,[[0.20346938]],,,,
2956,2956,[[0.10273176]],,,,
2957,2957,[[0.28772938]],,,,
2958,2958,[[0.2777481]],,,,
2959,2959,[[0.33323964]],,,,
2960,2960,[[0.23737907]],,,,
2961,2961,[[0.12139735]],,,,
2962,2962,[[0.30254248]],,,,
2963,2963,[[0.25309128]],,,,
2964,2964,[[0.21931258]],,,,
2965,2965,[[0.16530362]],,,,
2966,2966,[[0.50090635]],,,,
2967,2967,[[0.3247376]],,,,
2968,2968,[[0.09702002]],,,,
2969,2969,[[0.37527788]],,,,
2970,2970,[[0.34530172]],,,,
2971,2971,[[-0.00024891]],,,,
2972,2972,[[0.33592612]],,,,
2973,2973,[[0.22225195]],,,,
2974,2974,[[0.5408454]],,,,
2975,2975,[[0.1555615]],,,,
2976,2976,[[0.35784224]],,,,
2977,2977,[[0.21459538]],,,,
2978,2978,[[0.29590565]],,,,
2979,2979,[[0.16949368]],,,,
2980,2980,[[0.32173318]],,,,
2981,2981,[[0.1770957]],,,,
2982,2982,[[0.3767162]],,,,
2983,2983,[[0.34523186]],,,,
2984,2984,[[0.03664361]],,,,
2985,2985,[[0.16717754]],,,,
2986,2986,[[0.2060664]],,,,
2987,2987,[[0.29396158]],,,,
2988,2988,[[0.1330198]],,,,
2989,2989,[[0.16549508]],,,,
2990,2990,[[0.40509498]],,,,
2991,2991,[[0.33473286]],,,,
2992,2992,[[0.30758324]],,,,
2993,2993,[[0.11532834]],,,,
2994,2994,[[0.19056763]],,,,
2995,2995,[[0.5931782]],,,,
2996,2996,[[0.47031167]],,,,
2997,2997,[[0.11985298]],,,,
2998,2998,[[0.17818315]],,,,
2999,2999,[[0.14933284]],,,,
3000,3000,[[0.33511972]],,,,
3001,3001,[[0.19498378]],,,,
3002,3002,[[0.12157299]],,,,
3003,3003,[[0.24410155]],,,,
3004,3004,[[0.15561794]],,,,
3005,3005,[[0.47683287]],,,,
3006,3006,[[0.31273627]],,,,
3007,3007,[[0.27106923]],,,,
3008,3008,[[0.11812897]],,,,
3009,3009,[[0.37438697]],,,,
3010,3010,[[0.3573802]],,,,
3011,3011,[[0.49779975]],,,,
3012,3012,[[0.24936062]],,,,
3013,3013,[[0.7416848]],,,,
3014,3014,[[0.4419875]],,,,
3015,3015,[[0.31386417]],,,,
3016,3016,[[0.27994835]],,,,
3017,3017,[[0.22819495]],,,,
3018,3018,[[0.18490088]],,,,
3019,3019,[[0.2953446]],,,,
3020,3020,[[0.27380422]],,,,
3021,3021,[[0.18956979]],,,,
3022,3022,[[0.27559525]],,,,
3023,3023,[[0.5453085]],,,,
3024,3024,[[0.46976727]],,,,
3025,3025,[[0.31431317]],,,,
3026,3026,[[0.39365745]],,,,
3027,3027,[[0.24615313]],,,,
3028,3028,[[0.19259833]],,,,
3029,3029,[[0.12617676]],,,,
3030,3030,[[0.31138146]],,,,
3031,3031,[[0.28348333]],,,,
3032,3032,[[0.3683036]],,,,
3033,3033,[[0.3542481]],,,,
3034,3034,[[0.18571034]],,,,
3035,3035,[[0.07193621]],,,,
3036,3036,[[0.42502522]],,,,
3037,3037,[[0.15531348]],,,,
3038,3038,[[0.27845454]],,,,
3039,3039,[[0.04650149]],,,,
3040,3040,[[0.10835379]],,,,
3041,3041,[[0.18604359]],,,,
3042,3042,[[0.3226289]],,,,
3043,3043,[[0.27711385]],,,,
3044,3044,[[0.24450892]],,,,
3045,3045,[[0.166688]],,,,
3046,3046,[[0.4001966]],,,,
3047,3047,[[0.50272477]],,,,
3048,3048,[[0.32381073]],,,,
